fips,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009,pop20104,pop2010,pop2011,pop2012,pop2013,pop2014
21057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6856,6857,6867,6859,6815,6745
21057,7163,7130,7115,7076,7092,6947,6933,6814,6762,6706,NA,NA,NA,NA,NA,NA
21059,91607,91605,91639,92144,92352,92614,93270,93974,94621,95394,NA,NA,NA,NA,NA,NA
21059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96656,96719,97233,97727,98200,98275
21061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12161,12192,12267,12130,12082,12013
21061,11654,11753,11771,11794,11797,11939,11892,11949,11997,11926,NA,NA,NA,NA,NA,NA
21063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7852,7884,7916,7748,7686,7672
21063,6781,6715,6724,6808,6774,7525,8010,8172,8665,9083,NA,NA,NA,NA,NA,NA
21065,15309,15316,15234,15063,14980,14861,14888,14893,14899,14859,NA,NA,NA,NA,NA,NA
21065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14672,14697,14636,14486,14470,14447
21067,261189,264544,266953,271441,274581,278313,283324,287263,292240,296545,NA,NA,NA,NA,NA,NA
21067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,295803,296695,301213,305251,308411,310797
21069,13856,14077,14168,14363,14446,14483,14487,14659,14722,14667,NA,NA,NA,NA,NA,NA
21069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14348,14394,14486,14532,14567,14545
21071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39451,39946,39797,39141,38443,38108
21071,42380,42148,42216,42077,42111,42045,41878,42029,41975,41899,NA,NA,NA,NA,NA,NA
21073,47848,48115,48179,48079,48338,48377,48428,48540,49017,48968,NA,NA,NA,NA,NA,NA
21073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49285,49319,49307,49379,49661,49880
21075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6813,6825,6730,6547,6385,6265
21075,7697,7758,7569,7431,7276,7089,6867,6862,6958,6814,NA,NA,NA,NA,NA,NA
21077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8589,8608,8576,8491,8504,8589
21077,7884,7984,7833,7990,7977,8040,8030,8076,8101,8202,NA,NA,NA,NA,NA,NA
21079,14862,15119,15546,15831,15995,16376,16672,16990,17020,17085,NA,NA,NA,NA,NA,NA
21079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16912,16933,16806,16922,16883,16858
21081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24662,24682,24713,24491,24576,24875
21081,22545,23106,23518,23893,24212,24421,24766,25161,25548,25542,NA,NA,NA,NA,NA,NA
21083,37083,36994,36980,37168,37144,37353,37373,37562,37573,37719,NA,NA,NA,NA,NA,NA
21083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37121,37207,37513,37535,37380,37618
21085,24116,24173,24216,24594,24884,25075,25166,25312,25466,25581,NA,NA,NA,NA,NA,NA
21085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25746,25791,25787,25865,26033,26194
21087,11549,11600,11589,11609,11467,11473,11530,11518,11533,11510,NA,NA,NA,NA,NA,NA
21087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11258,11228,11204,11300,11157,11043
21089,36832,36896,36780,36929,36916,36946,37342,37508,37771,38020,NA,NA,NA,NA,NA,NA
21089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36910,36909,36850,36718,36496,36308
21091,8422,8437,8440,8440,8414,8540,8585,8591,8652,8635,NA,NA,NA,NA,NA,NA
21091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8565,8556,8604,8671,8686,8753
21093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105543,106995,107440,107052,108073,108266
21093,94295,94729,95071,95349,95582,96842,97092,98064,98795,99770,NA,NA,NA,NA,NA,NA
21095,32999,32413,32326,31807,31275,31076,31063,31075,30825,30956,NA,NA,NA,NA,NA,NA
21095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29278,29238,29177,28616,28527,28163
21097,18025,18012,17992,18122,18156,18208,18352,18585,18717,18794,NA,NA,NA,NA,NA,NA
21097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18846,18819,18679,18592,18532,18592
21099,17532,17307,17604,17780,17876,18108,18194,18289,18451,18396,NA,NA,NA,NA,NA,NA
21099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18199,18218,18348,18433,18539,18597
21101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46250,46270,46384,46462,46389,46467
21101,44816,44787,44940,44958,45035,45107,45141,45162,45466,45496,NA,NA,NA,NA,NA,NA
21103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15416,15407,15382,15342,15431,15572
21103,15097,15219,15253,15436,15546,15621,15772,15824,15934,16060,NA,NA,NA,NA,NA,NA
21105,5248,5234,5216,5163,5063,5019,4953,4901,4893,4851,NA,NA,NA,NA,NA,NA
21105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4902,4883,4823,4764,4748,4734
21107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46920,46890,46896,46702,46556,46376
21107,46457,46076,46222,46402,46407,46190,46192,46257,46364,46167,NA,NA,NA,NA,NA,NA
21109,13511,13597,13523,13448,13396,13493,13456,13419,13385,13243,NA,NA,NA,NA,NA,NA
21109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13494,13491,13397,13298,13376,13289
21111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741096,742227,746562,751327,757282,760026
21111,694067,695246,696233,698411,699639,701057,704755,711766,717414,721594,NA,NA,NA,NA,NA,NA
21113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48586,48678,48865,49563,50084,50815
21113,39206,39763,40649,41335,42068,43147,44590,45559,46868,47589,NA,NA,NA,NA,NA,NA
21115,23341,23350,23360,23410,23579,23751,23872,23902,23831,23827,NA,NA,NA,NA,NA,NA
21115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23356,23385,23424,23415,23464,23262
21117,151683,151972,151720,152382,152873,153420,155178,156855,157813,158729,NA,NA,NA,NA,NA,NA
21117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159720,160023,160583,161671,163367,163929
21119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16346,16361,16290,16087,16064,15892
21119,17613,17499,17613,17502,17361,17429,17232,17092,17104,17126,NA,NA,NA,NA,NA,NA
21121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31883,31867,32081,31700,31837,31798
21121,31846,31596,31545,31699,31778,32054,32171,32283,32414,32710,NA,NA,NA,NA,NA,NA
21123,13399,13380,13420,13272,13371,13482,13561,13578,13613,13663,NA,NA,NA,NA,NA,NA
21123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14193,14199,14206,14085,14076,14180
21125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58849,59017,59377,59587,59681,60015
21125,52918,53532,54297,55096,55455,56007,56697,57278,57385,57749,NA,NA,NA,NA,NA,NA
21127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15860,15879,15908,15827,15832,15804
21127,15587,15666,15794,15783,15960,16120,16203,16328,16467,16573,NA,NA,NA,NA,NA,NA
21129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7887,7714,7791,7646,7659,7594
21129,7919,7853,7841,7869,7699,7513,7482,7429,7371,7339,NA,NA,NA,NA,NA,NA
21131,12370,12200,12188,12048,11874,11866,11723,11703,11577,11503,NA,NA,NA,NA,NA,NA
21131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11310,11290,11281,11144,11005,10918
21133,25217,24791,24762,24672,24418,24177,24053,23951,23759,23633,NA,NA,NA,NA,NA,NA
21133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24519,24571,24436,23946,23513,23359
21135,14124,13984,13701,13656,13753,13761,13889,13951,13849,13752,NA,NA,NA,NA,NA,NA
21135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13870,13854,13864,13842,13799,13880
21137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24742,24756,24709,24408,24413,24445
21137,23464,23796,23970,24253,24491,24932,25090,25169,25016,25172,NA,NA,NA,NA,NA,NA
21139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9519,9538,9505,9447,9368,9359
21139,9814,9809,9764,9682,9620,9689,9639,9573,9548,9598,NA,NA,NA,NA,NA,NA
21141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26835,26853,26828,26703,26968,26867
21141,26601,26610,26660,26607,26745,26863,26946,27140,27077,27174,NA,NA,NA,NA,NA,NA
21143,8107,8142,8131,8160,8230,8286,8383,8336,8331,8291,NA,NA,NA,NA,NA,NA
21143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8314,8319,8428,8437,8463,8430
21145,65440,64849,64616,64421,64260,64404,64658,64964,65388,65880,NA,NA,NA,NA,NA,NA
21145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65565,65566,65818,65645,65380,65316
21147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18306,18271,18255,18035,17941,17863
21147,17066,16989,17057,16980,18293,18814,18824,17779,17784,17795,NA,NA,NA,NA,NA,NA
21149,9977,9847,9936,9836,9824,9789,9679,9702,9672,9607,NA,NA,NA,NA,NA,NA
21149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9531,9516,9524,9520,9513,9478
21151,71308,72649,73802,75204,76966,79122,80738,81275,82277,83258,NA,NA,NA,NA,NA,NA
21151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82916,83868,84829,85206,86181,87340
21153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13333,13313,13215,13030,12907,12913
21153,13317,13172,13237,13208,13196,13175,13110,13158,13051,13166,NA,NA,NA,NA,NA,NA
21155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19820,19811,20030,19990,19985,20007
21155,18208,18337,18441,18547,18883,19029,19140,19195,19373,19486,NA,NA,NA,NA,NA,NA
21157,30121,30126,30211,30399,30550,30705,31007,31239,31226,31200,NA,NA,NA,NA,NA,NA
21157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31448,31458,31264,31268,31173,30953
21159,12560,12414,12379,12279,13147,13560,13393,13259,13217,13070,NA,NA,NA,NA,NA,NA
21159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12929,12890,12875,12763,12683,12537
21161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17490,17508,17544,17463,17309,17166
21161,16786,16798,16809,16694,16760,16868,17073,17185,17365,17378,NA,NA,NA,NA,NA,NA
21163,26523,26789,27190,27320,27822,27908,27520,27207,27013,26501,NA,NA,NA,NA,NA,NA
21163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28602,28703,29649,29276,29246,29139
21165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6306,6355,6406,6314,6323,6287
21165,6595,6689,6734,6683,6727,6731,6741,6677,6693,6593,NA,NA,NA,NA,NA,NA
21167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21331,21340,21265,21343,21286,21319
21167,20826,20852,21036,21258,21396,21567,21580,21754,21850,21920,NA,NA,NA,NA,NA,NA
21169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10099,10119,10071,9983,9963,9990
21169,10020,10087,9968,9963,9998,10077,10104,10163,10169,10063,NA,NA,NA,NA,NA,NA
21171,11739,11791,11728,11710,11635,11772,11745,11651,11512,11569,NA,NA,NA,NA,NA,NA
21171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10963,10977,10918,10859,10725,10704
21173,22663,22814,23159,23429,23677,24202,24730,25183,25515,25835,NA,NA,NA,NA,NA,NA
21173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26499,26534,26746,26880,27282,27474
21175,13967,14061,14187,14230,14357,14264,14236,14261,14165,14092,NA,NA,NA,NA,NA,NA
21175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13923,13752,13727,13480,13349,13303
21177,31796,31755,31598,31505,31523,31458,31429,31450,31279,31274,NA,NA,NA,NA,NA,NA
21177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31499,31642,31505,31359,31244,31207
21179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43437,43604,44013,44351,44492,44812
21179,37677,38201,38813,39478,40175,40859,41766,42434,43101,43550,NA,NA,NA,NA,NA,NA
21181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7135,7127,7100,7029,7022,7041
21181,6784,6845,6949,6973,7007,6968,6950,6919,6894,6874,NA,NA,NA,NA,NA,NA
21183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23842,23842,23985,24011,23967,23977
21183,22918,22991,23074,23014,23273,23382,23396,23497,23679,23534,NA,NA,NA,NA,NA,NA
21185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60316,60408,60782,61423,62454,63490
21185,46981,47851,48979,50823,52150,53357,55187,56605,57725,58095,NA,NA,NA,NA,NA,NA
21187,10574,10661,10868,10895,11107,11160,11194,11351,11390,11380,NA,NA,NA,NA,NA,NA
21187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10841,10842,10818,10761,10634,10645
21189,4863,4802,4742,4712,4776,4714,4644,4611,4652,4619,NA,NA,NA,NA,NA,NA
21189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4755,4777,4832,4694,4618,4508
21191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14877,14922,14669,14547,14579,14493
21191,14488,14613,14721,14848,14849,14929,15026,14988,14926,14887,NA,NA,NA,NA,NA,NA
21193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28712,28703,28739,28279,27986,27597
21193,29287,29197,29319,29327,29245,29111,29139,29149,29140,29136,NA,NA,NA,NA,NA,NA
21195,68490,67611,67449,66831,66063,65704,65637,65521,65314,65446,NA,NA,NA,NA,NA,NA
21195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65024,65239,65162,64563,63902,63034
21197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12613,12665,12643,12495,12522,12434
21197,13280,13339,13272,13274,13457,13619,13537,13634,13587,13566,NA,NA,NA,NA,NA,NA
21199,56336,56655,57108,57576,58284,58834,59431,59946,60623,60853,NA,NA,NA,NA,NA,NA
21199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63063,63177,63386,63448,63688,63825
21201,2264,2244,2277,2286,2272,2219,2273,2205,2234,2237,NA,NA,NA,NA,NA,NA
21201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2282,2274,2288,2215,2220,2197
21203,16636,16522,16559,16538,16541,16550,16536,16571,16637,16504,NA,NA,NA,NA,NA,NA
21203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17056,17066,17111,17069,16755,16826
21205,22070,22285,22263,22225,22022,22148,22429,22599,22696,22872,NA,NA,NA,NA,NA,NA
21205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23333,23337,23496,23414,23524,23655
21207,16328,16366,16409,16496,16740,16865,17045,17072,17278,17377,NA,NA,NA,NA,NA,NA
21207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17565,17556,17661,17541,17698,17774
21209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47173,47453,48039,49028,50033,51284
21209,33407,34492,35499,36534,37810,39318,41511,43035,44663,45841,NA,NA,NA,NA,NA,NA
21211,33548,34066,34812,35829,36882,38017,39523,40615,41376,42078,NA,NA,NA,NA,NA,NA
21211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42074,42267,42902,43603,44259,44875
21213,16413,16582,16595,16634,16744,16897,16997,17055,17037,17019,NA,NA,NA,NA,NA,NA
21213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17327,17337,17305,17559,17728,17826
21215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17061,17114,17351,17409,17554,17668
21215,11995,12698,13415,14145,14673,15313,16100,16909,17478,17737,NA,NA,NA,NA,NA,NA
21217,22917,22961,23373,23409,23554,23767,23980,24093,24253,24420,NA,NA,NA,NA,NA,NA
21217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24512,24802,24997,25049,25190,25257
21219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12460,12426,12427,12640,12484,12520
21219,11943,12015,11946,11860,11773,11850,11950,12007,12157,12253,NA,NA,NA,NA,NA,NA
21221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14339,14346,14202,14392,14302,14142
21221,12633,12683,12689,12724,13017,13088,13131,13329,13315,13290,NA,NA,NA,NA,NA,NA
21223,8175,8413,8549,8641,8847,8807,8893,8966,9026,8958,NA,NA,NA,NA,NA,NA
21223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8809,8805,8806,8842,8842,8786
21225,15601,15566,15596,15542,15610,15419,15293,15042,15047,14990,NA,NA,NA,NA,NA,NA
21225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15007,15293,15283,15119,15101,15165
21227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113792,114234,115304,117185,118664,120460
21227,92822,93771,94777,96487,97872,100057,102668,104485,106591,108669,NA,NA,NA,NA,NA,NA
21229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11717,11728,11875,11882,11912,11959
21229,10915,10980,11115,11175,11198,11258,11360,11524,11424,11257,NA,NA,NA,NA,NA,NA
21231,19985,19961,20069,20315,20417,20435,20449,20577,20668,20748,NA,NA,NA,NA,NA,NA
21231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20813,20840,20880,20775,20659,20486
21233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13621,13602,13550,13479,13401,13236
21233,14113,13964,14002,13924,13980,14009,13879,13884,13666,13706,NA,NA,NA,NA,NA,NA
21235,35970,36444,36669,36975,37321,37688,37860,38282,38643,38813,NA,NA,NA,NA,NA,NA
21235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35637,35681,35509,35505,35586,35503
21237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7355,7349,7359,7188,7253,7214
21237,7095,6912,6937,6945,6945,7039,7071,7123,7066,7099,NA,NA,NA,NA,NA,NA
21239,23267,23349,23451,23610,23775,24030,24253,24367,24772,24986,NA,NA,NA,NA,NA,NA
21239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24939,25005,24893,25039,25254,25563
22000,4468979,4460816,4466068,4474726,4489327,4497691,4240327,4376122,4451513,4492076,NA,NA,NA,NA,NA,NA
22001,58817,58729,58799,58740,58620,58750,59585,59715,59936,60095,NA,NA,NA,NA,NA,NA
22001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61773,61861,61766,61873,62169,62486
22003,25410,25397,25113,25186,25190,24864,25562,25845,25735,25636,NA,NA,NA,NA,NA,NA
22003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25764,25743,25750,25613,25635,25713
22005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107215,107863,110041,112173,114432,117029
22005,77335,79168,81278,83760,86085,89382,95986,99702,102461,104822,NA,NA,NA,NA,NA,NA
22007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23421,23360,23187,23073,23196,23034
22007,23378,23176,23117,23081,23062,22864,23073,23093,23026,22874,NA,NA,NA,NA,NA,NA
22009,41480,41345,41366,41607,41478,41313,42384,42197,42517,42511,NA,NA,NA,NA,NA,NA
22009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42073,42110,41836,41602,41327,41145
22011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35654,35824,36046,36254,36223,36198
22011,33025,33061,33078,33313,33705,34225,34624,34775,35099,35419,NA,NA,NA,NA,NA,NA
22013,15728,15440,15342,15161,15123,14979,14922,14880,14731,14729,NA,NA,NA,NA,NA,NA
22013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14353,14334,14234,14163,13995,13885
22015,98601,99610,100734,101803,103515,105152,107741,108931,110292,111492,NA,NA,NA,NA,NA,NA
22015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116979,117601,120003,123073,123848,125064
22017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254969,255609,256942,257328,255164,252603
22017,252013,250864,249820,249387,250038,250339,253344,252414,252614,253623,NA,NA,NA,NA,NA,NA
22019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192768,193170,193907,194653,195782,197204
22019,183514,182975,182842,183589,184079,184399,182944,184318,185872,187554,NA,NA,NA,NA,NA,NA
22021,10579,10478,10503,10448,10500,10382,10376,10379,10424,10439,NA,NA,NA,NA,NA,NA
22021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10132,10131,10081,10000,9933,9894
22023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6839,6899,6685,6623,6679,6679
22023,9949,9834,9736,9688,9636,9576,7457,7228,7100,6584,NA,NA,NA,NA,NA,NA
22025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10407,10380,10317,10250,10266,10151
22025,10903,10793,10659,10556,10455,10252,10402,10452,10553,10460,NA,NA,NA,NA,NA,NA
22027,16779,16606,16482,16425,16130,16291,16435,16431,16281,16118,NA,NA,NA,NA,NA,NA
22027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17195,17155,16953,16861,16702,16412
22029,20212,19931,19735,19477,19188,18913,19144,18924,18924,18989,NA,NA,NA,NA,NA,NA
22029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20822,20833,20823,20446,20475,20466
22031,25513,25452,25586,25635,25904,25953,26081,26317,26483,26401,NA,NA,NA,NA,NA,NA
22031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26656,26733,26820,27035,27112,27142
22033,412919,411408,410438,411473,412772,411859,430886,430700,431024,434633,NA,NA,NA,NA,NA,NA
22033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,440171,440854,441518,444296,445279,446042
22035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7759,7735,7674,7578,7537,7487
22035,9402,9183,8977,8833,8692,8494,8323,8260,8140,8102,NA,NA,NA,NA,NA,NA
22037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20267,20178,20155,19970,19705,19813
22037,21365,21197,21025,20909,20680,20524,21002,20902,20958,20970,NA,NA,NA,NA,NA,NA
22039,35399,35288,35165,34897,34923,35189,35641,35834,35455,35330,NA,NA,NA,NA,NA,NA
22039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33984,33967,33821,33657,33746,33700
22041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20767,20836,20788,20613,20545,20441
22041,21245,20956,20726,20615,20472,20135,20059,20028,19949,19807,NA,NA,NA,NA,NA,NA
22043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22309,22340,22364,22376,22351,22384
22043,18687,18642,18670,18739,18984,19282,19731,19774,19974,20164,NA,NA,NA,NA,NA,NA
22045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73240,73272,73543,73916,74030,73913
22045,73234,73277,73345,73390,73399,73599,74481,74810,75020,75101,NA,NA,NA,NA,NA,NA
22047,33315,33228,33031,32734,32332,32180,32885,32915,32899,32505,NA,NA,NA,NA,NA,NA
22047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33387,33395,33367,33350,33438,33327
22049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16274,16292,16346,16236,16128,15994
22049,15381,15369,15207,15187,15147,15053,15209,15075,15156,15063,NA,NA,NA,NA,NA,NA
22051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432552,432767,434056,434575,435524,435716
22051,454738,452088,451453,451533,452678,451652,420683,440339,444655,443342,NA,NA,NA,NA,NA,NA
22053,31398,31098,30946,30871,30820,30896,31177,31037,31100,31097,NA,NA,NA,NA,NA,NA
22053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31594,31639,31586,31439,31321,31477
22055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221578,222152,224257,227055,231310,235644
22055,190453,190825,192775,193915,195621,197342,203659,205203,207659,210954,NA,NA,NA,NA,NA,NA
22057,89974,90054,90666,91236,91624,91362,92780,92881,93556,93682,NA,NA,NA,NA,NA,NA
22057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96318,96699,97008,97125,97325,98020
22059,14264,14119,14187,14094,14023,13887,14008,13993,14012,13964,NA,NA,NA,NA,NA,NA
22059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14890,14910,14943,14858,14820,14839
22061,42510,42189,41993,42357,42733,42655,42556,42695,42813,43286,NA,NA,NA,NA,NA,NA
22061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46735,46868,47055,47146,47528,47617
22063,92531,95203,98305,101066,104631,107415,113529,117028,121080,123326,NA,NA,NA,NA,NA,NA
22063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128026,128689,130180,131944,134238,135751
22065,13707,13394,13027,12617,12255,12086,11942,11796,11739,11385,NA,NA,NA,NA,NA,NA
22065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12093,12104,11973,12194,11927,11843
22067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27979,27888,27482,27431,27035,26760
22067,30962,30631,30362,30263,29946,29418,29152,28588,28425,28223,NA,NA,NA,NA,NA,NA
22069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39566,39509,39517,39461,39140,39166
22069,39097,38780,39030,38694,38694,38787,38833,38957,39050,39255,NA,NA,NA,NA,NA,NA
22071,483663,477932,472744,467761,461915,455188,208548,288113,336644,354850,NA,NA,NA,NA,NA,NA
22071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343829,347987,360877,370167,379006,384320
22073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153720,153950,154619,155350,156182,156325
22073,147266,146601,147335,147890,148455,148438,149989,149880,150317,151502,NA,NA,NA,NA,NA,NA
22075,26737,26852,27119,27644,28602,28549,21293,21353,21138,20942,NA,NA,NA,NA,NA,NA
22075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23042,23118,23639,23901,23620,23447
22077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22802,22767,22828,22711,22443,22406
22077,22756,22522,22347,22199,22110,21796,22405,22447,22536,22447,NA,NA,NA,NA,NA,NA
22079,126392,126276,126467,126806,127376,127846,132436,132943,133477,133937,NA,NA,NA,NA,NA,NA
22079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131613,131787,132055,132111,132552,132488
22081,9598,9478,9434,9413,9363,9205,9177,9137,9061,9003,NA,NA,NA,NA,NA,NA
22081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9091,9064,9054,9027,8871,8669
22083,20930,20848,20720,20472,20351,20293,20436,20429,20495,20422,NA,NA,NA,NA,NA,NA
22083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20725,20756,20908,20923,20900,20740
22085,23495,23345,23290,23363,23317,23402,23603,23701,23706,23733,NA,NA,NA,NA,NA,NA
22085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24233,24237,24433,24306,24257,24199
22087,66988,66554,66286,65727,65427,64951,14493,33439,37669,40655,NA,NA,NA,NA,NA,NA
